iter	F1	Logloss
881	0.9895025103	0.06044588809
882	0.9895025103	0.06035165836
883	0.9895025103	0.06034778834
884	0.9895025103	0.06027769304
885	0.9895025103	0.0601971162
886	0.9895025103	0.06018489169
887	0.9895025103	0.06013773875
888	0.9895025103	0.06012693653
889	0.9895025103	0.06012311373
890	0.9895025103	0.06004918838
891	0.9895025103	0.05998052607
892	0.9895025103	0.0599439989
893	0.9895025103	0.05993198432
894	0.9895025103	0.05983895477
895	0.9895025103	0.05975076935
896	0.9895025103	0.05974705093
897	0.9895025103	0.05973646838
898	0.9899635036	0.05960652128
899	0.9899635036	0.05952357607
900	0.9899635036	0.05951988121
901	0.9899635036	0.05939482702
902	0.9899635036	0.05938302257
903	0.9899635036	0.05931575461
904	0.9899635036	0.05923707936
905	0.9899635036	0.05922659596
906	0.9899635036	0.05912819256
907	0.9899635036	0.05911779859
908	0.9899635036	0.05900940439
909	0.9899635036	0.05894352669
910	0.9899635036	0.05893194835
911	0.9899635036	0.05881662391
912	0.9899635036	0.05880515187
913	0.9899635036	0.05875371498
914	0.9899635036	0.05875013109
915	0.9899635036	0.05867505817
916	0.9899635036	0.05867149688
917	0.9899635036	0.05866124811
918	0.9899635036	0.05860732536
919	0.9899635036	0.05848711862
920	0.9899635036	0.0584437311
921	0.9899635036	0.05844019006
922	0.9899635036	0.05842892511
923	0.9899635036	0.05834570237
924	0.9899635036	0.05825335554
925	0.9899635036	0.05815017616
926	0.9899635036	0.05811573156
927	0.9899635036	0.05808101879
928	0.9899635036	0.05807096089
929	0.9899635036	0.05806190843
930	0.9899635036	0.05805083602
931	0.9899635036	0.05798206732
932	0.9899635036	0.05792919807
933	0.9899635036	0.05786749869
934	0.9899635036	0.05778907468
935	0.9899635036	0.05778013724
936	0.9899635036	0.05776915714
937	0.9899635036	0.0576507832
938	0.9899635036	0.05764089825
939	0.9899635036	0.05763745406
940	0.9899635036	0.05753810791
941	0.9899635036	0.05753339233
942	0.9904153355	0.05749963753
943	0.9904153355	0.05749079804
944	0.9904153355	0.05748737544
945	0.9904153355	0.05747757891
946	0.9904153355	0.05747289706
947	0.9904153355	0.05738639968
948	0.9904153355	0.05731125485
949	0.9899635036	0.05721087737
950	0.9899635036	0.05720746879
951	0.9904153355	0.05717431426
952	0.9904153355	0.05716966126
953	0.9904153355	0.05716503849
954	0.9904153355	0.05710902537
955	0.9904153355	0.05710564273
956	0.9904153355	0.05705700428
957	0.9904153355	0.05704826067
958	0.9904153355	0.05704366894
959	0.9904153355	0.05694250391
960	0.9904153355	0.05693915559
961	0.9904153355	0.05684316244
962	0.9904153355	0.0567921472
963	0.9904153355	0.05678758119
964	0.9904153355	0.05678425985
965	0.9904153355	0.05677972554
966	0.9904153355	0.05670088604
967	0.9899635036	0.05659647167
968	0.9899635036	0.05658595504
969	0.9899635036	0.05657535518
970	0.9899635036	0.05656387265
971	0.9899635036	0.05653982829
972	0.9899635036	0.05653034981
973	0.9899635036	0.05651999908
974	0.9904153355	0.05643248694
975	0.9904153355	0.05639992748
976	0.9904153355	0.05632774135
977	0.9904153355	0.05620629954
978	0.9904153355	0.05615699248
979	0.9904153355	0.05615375427
980	0.9904153355	0.05608925289
981	0.9904153355	0.05607887796
982	0.9904153355	0.05605533238
983	0.9904153355	0.05604506081
984	0.9904153355	0.0559537499
985	0.9904153355	0.05584206559
986	0.9904153355	0.05583279157
987	0.9904153355	0.05582450888
988	0.9904153355	0.05576657205
989	0.9904153355	0.05567468021
990	0.9904153355	0.05560980303
991	0.9904153355	0.0556066081
992	0.9904153355	0.05560343479
993	0.9904153355	0.05559911418
994	0.9904153355	0.05559596415
995	0.9904153355	0.05558492753
996	0.9904153355	0.05558063958
997	0.9904153355	0.05557751694
998	0.9904153355	0.0555086138
999	0.9904153355	0.05549941767
1000	0.9904153355	0.05545110987
1001	0.9904153355	0.05540533033
1002	0.9904153355	0.05537397297
1003	0.9904153355	0.05536981559
1004	0.9904153355	0.05535982678
1005	0.9904153355	0.05533698243
1006	0.9904153355	0.0553270938
1007	0.9904153355	0.05531904194
1008	0.9904153355	0.0552634737
1009	0.9904153355	0.05521156622
1010	0.9904153355	0.05514972749
1011	0.9904153355	0.05514075954
1012	0.9904153355	0.05507768471
1013	0.9904153355	0.05507360117
1014	0.9904153355	0.05506566319
1015	0.9904153355	0.0550626101
1016	0.9904153355	0.05503174096
1017	0.9904153355	0.05502387261
1018	0.9904153355	0.05497590731
1019	0.9904153355	0.05493125461
1020	0.9904153355	0.05486090472
1021	0.9904153355	0.05481398423
1022	0.9904153355	0.05481094848
1023	0.9904153355	0.05478867568
1024	0.9904153355	0.05473323269
1025	0.9904153355	0.05472546771
1026	0.9904153355	0.05463391089
1027	0.9904153355	0.05462607992
1028	0.9904153355	0.05461843086
1029	0.9904153355	0.05456812383
1030	0.9904153355	0.05445523947
1031	0.9904153355	0.05444765773
1032	0.9904153355	0.05440415558
1033	0.9904153355	0.05434172111
1034	0.9904153355	0.05428717589
1035	0.9908759124	0.05419836468
1036	0.9908759124	0.05419093583
1037	0.9908759124	0.0540869489
1038	0.9908759124	0.05402119008
1039	0.9908759124	0.05401341808
1040	0.9908759124	0.05400300215
1041	0.9908759124	0.05390965581
1042	0.9908759124	0.05390670213
1043	0.9908759124	0.05385752066
1044	0.9908759124	0.05385013895
1045	0.9908759124	0.05374666755
1046	0.9908759124	0.05372493583
1047	0.9908759124	0.05371633743
1048	0.9908759124	0.05364720277
1049	0.9908759124	0.05356134479
1050	0.9908759124	0.0535001871
1051	0.9908759124	0.0533990987
1052	0.9908759124	0.05336934052
1053	0.9908759124	0.05336549007
1054	0.9908759124	0.05334766048
1055	0.9908759124	0.05331705698
1056	0.9908759124	0.05326971958
1057	0.9908759124	0.05319681651
1058	0.9913360693	0.05310716007
1059	0.9913360693	0.05303435938
1060	0.9913360693	0.05300520128
1061	0.9913360693	0.05298399908
1062	0.9913360693	0.05295530868
1063	0.9913360693	0.0529459671
1064	0.9913360693	0.052942187
1065	0.9913360693	0.05292498722
1066	0.9913360693	0.0528317432
1067	0.9913360693	0.05282784893
1068	0.9913360693	0.05279882678
1069	0.9913360693	0.05279495109
1070	0.9913360693	0.05279120453
1071	0.9913360693	0.05278735493
1072	0.9913360693	0.05276661248
1073	0.9913360693	0.05275744428
1074	0.9913360693	0.05275026723
1075	0.9913360693	0.05268373668
1076	0.9913360693	0.05263735114
1077	0.9913360693	0.05262912907
1078	0.9917883212	0.05256251707
1079	0.9917883212	0.05247415331
1080	0.9917883212	0.05242527761
1081	0.9917883212	0.05242160114
1082	0.9917883212	0.05240120284
1083	0.9917883212	0.05232779041
1084	0.9917883212	0.05226662715
1085	0.9917883212	0.05226287909
1086	0.9917883212	0.05225922862
1087	0.9917883212	0.05221439076
1088	0.9917883212	0.05213665064
1089	0.9917883212	0.05205404354
1090	0.9917883212	0.05202588763
1091	0.9917883212	0.05200579488
1092	0.9922409859	0.05193421783
1093	0.9922409859	0.05187381929
1094	0.9922409859	0.05186694441
1095	0.9922409859	0.05186333342
1096	0.9922409859	0.05185652053
1097	0.9922409859	0.05180918357
1098	0.9922409859	0.05174554218
1099	0.9922409859	0.05174195909
1100	0.9922409859	0.05165412736
1101	0.9922409859	0.0516474229
1102	0.9922409859	0.05162759424
1103	0.9922409859	0.05162093669
1104	0.9922409859	0.05158541518
1105	0.9922409859	0.05157881857
1106	0.9922409859	0.05152744421
1107	0.9922409859	0.05149808622
1108	0.9922409859	0.05149152749
1109	0.9922409859	0.05143124784
1110	0.9922409859	0.05138153942
1111	0.9922409859	0.05133309011
1112	0.9922409859	0.05131356507
1113	0.9922409859	0.05125771732
1114	0.9922409859	0.05125120539
1115	0.9922409859	0.05119312371
1116	0.9922409859	0.0511895401
1117	0.9922409859	0.05112165853
1118	0.9922409859	0.05108951053
1119	0.9922409859	0.05108602187
1120	0.9922409859	0.05101130072
1121	0.9922409859	0.05094255441
1122	0.9922409859	0.05090781017
1123	0.9922409859	0.0508791485
1124	0.9922409859	0.05078447612
1125	0.9922409859	0.05075307666
1126	0.9922409859	0.0507403655
1127	0.9922409859	0.05067573093
1128	0.9922409859	0.05060990594
1129	0.9922409859	0.05051890371
1130	0.9922409859	0.0504259161
1131	0.9922409859	0.05040116992
1132	0.9922409859	0.05034782396
1133	0.9922409859	0.05033525117
1134	0.9922409859	0.05028815414
1135	0.9922409859	0.05020470853
1136	0.9922409859	0.05019832461
1137	0.9922409859	0.05019199777
1138	0.9922409859	0.05012943179
1139	0.9922409859	0.05010150217
1140	0.9922409859	0.05009802127
1141	0.9922409859	0.05005210662
1142	0.9922409859	0.05004584396
1143	0.9927007299	0.05003963703
1144	0.9927007299	0.04995818297
1145	0.9927007299	0.04987280675
1146	0.9927007299	0.04986669145
1147	0.9927007299	0.04986063
1148	0.9927007299	0.04981592716
1149	0.9927007299	0.04975487396
1150	0.9927007299	0.04962860455
1151	0.9927007299	0.04954090908
1152	0.9927007299	0.04953488576
1153	0.9927007299	0.04946064089
1154	0.9927007299	0.04944511307
1155	0.9927007299	0.04938516958
1156	0.9927007299	0.04930263983
1157	0.9927007299	0.04922016987
1158	0.9927007299	0.04917677906
1159	0.9927007299	0.04910432212
1160	0.9927007299	0.04909846343
1161	0.9927007299	0.04904524317
1162	0.9927007299	0.04904209188
1163	0.9927007299	0.04903628778
1164	0.9927007299	0.04903315875
1165	0.9927007299	0.04902740415
1166	0.9927007299	0.04901225784
1167	0.9927007299	0.04895997797
1168	0.9927007299	0.04895686248
1169	0.9927007299	0.04895376968
1170	0.9927007299	0.04892742271
1171	0.9927007299	0.04892433729
1172	0.9927007299	0.04888212605
1173	0.9927007299	0.04885963555
1174	0.9927007299	0.0488018719
1175	0.9927007299	0.04876286538
1176	0.9927007299	0.04875913145
1177	0.9927007299	0.04867071812
1178	0.9927007299	0.04863724552
1179	0.9927007299	0.04858417872
1180	0.9927007299	0.04857611798
1181	0.9927007299	0.04856812549
1182	0.9927007299	0.04856020051
1183	0.9927007299	0.04855651728
1184	0.9927007299	0.04850554757
1185	0.9927007299	0.04850253642
1186	0.9927007299	0.04849954695
1187	0.9927007299	0.04849588572
1188	0.9927007299	0.04844042626
1189	0.9927007299	0.04838418166
1190	0.9927007299	0.04838054271
1191	0.9927007299	0.04830395484
1192	0.9927007299	0.04830100628
1193	0.9927007299	0.04823149794
1194	0.9927007299	0.04818142849
1195	0.9927007299	0.04810624041
1196	0.9927007299	0.04810318042
1197	0.9927007299	0.04806076751
1198	0.9927007299	0.04805772645
1199	0.9927007299	0.04799034556
1200	0.9927007299	0.0479816537
1201	0.9927007299	0.04794895548
1202	0.9927007299	0.04786752079
1203	0.9927007299	0.04782709497
1204	0.9927007299	0.04782155018
1205	0.9927007299	0.04780611163
1206	0.9927007299	0.04777700766
1207	0.9927007299	0.04777150622
1208	0.9927007299	0.04774960969
1209	0.9927007299	0.04766497368
1210	0.9927007299	0.04757396895
1211	0.9931600547	0.04753666561
1212	0.9931600547	0.04753120253
1213	0.9931600547	0.04752184459
1214	0.9931600547	0.04746930347
1215	0.9931600547	0.0474542529
1216	0.9931600547	0.04745072793
1217	0.9931600547	0.04744150176
1218	0.9931600547	0.04743240504
1219	0.9931600547	0.04742492356
1220	0.9931600547	0.04735433011
1221	0.9931600547	0.0473469137
1222	0.9931600547	0.04730746488
1223	0.9931600547	0.047258539
1224	0.9931600547	0.04724960502
1225	0.9931600547	0.0471982585
1226	0.9931600547	0.04719478278
1227	0.9936131387	0.04718597718
1228	0.9936131387	0.0471772939
1229	0.9936131387	0.04715443629
1230	0.9936131387	0.04713942318
1231	0.9936131387	0.04712823084
1232	0.9936131387	0.04711804406
1233	0.9936131387	0.04710695073
1234	0.9936131387	0.04706843761
1235	0.9936131387	0.04701321732
1236	0.9936131387	0.04698157747
1237	0.9936131387	0.04694207393
1238	0.9936131387	0.04691377744
1239	0.9936131387	0.04690280574
1240	0.9936131387	0.04682799729
1241	0.9936131387	0.04679227268
1242	0.9940720474	0.04676987751
1243	0.9940720474	0.04670754902
1244	0.9940720474	0.04669519465
1245	0.9940720474	0.046637578
1246	0.9940720474	0.04659035317
1247	0.9940720474	0.04658695774
1248	0.9940720474	0.04653351278
1249	0.9940720474	0.04648996469
1250	0.9940720474	0.04640427977
1251	0.9940720474	0.04633793794
1252	0.9940720474	0.04632350948
1253	0.9940720474	0.04631274306
1254	0.9940720474	0.04630206106
1255	0.9940720474	0.04626493034
1256	0.9940720474	0.04625290532
1257	0.9940720474	0.04619326392
1258	0.9940720474	0.04615373589
1259	0.9940720474	0.0461431721
1260	0.9940720474	0.04608995469
1261	0.9940720474	0.04605960014
1262	0.9940720474	0.04604912617
1263	0.9940720474	0.04598892748
1264	0.9940720474	0.04593709148
1265	0.9940720474	0.04589077002
1266	0.9940720474	0.04588011191
1267	0.9940720474	0.04582894499
1268	0.9940720474	0.04574614645
1269	0.9940720474	0.04573438509
1270	0.9940720474	0.04568937929
1271	0.9940720474	0.04563854115
1272	0.9940720474	0.045584302
1273	0.9940720474	0.04550421968
1274	0.9940720474	0.04547515544
1275	0.9940720474	0.0454392308
1276	0.9940720474	0.04537355361
1277	0.9945255474	0.0453453334
1278	0.9945255474	0.04533495283
1279	0.9945255474	0.04527660654
1280	0.9945255474	0.04523594404
1281	0.9945255474	0.04520909122
1282	0.9945255474	0.04517804752
1283	0.9945255474	0.04511373328
1284	0.9945255474	0.04510226961
1285	0.9945255474	0.04509948841
1286	0.9945255474	0.04508924862
1287	0.9945255474	0.0450864843
1288	0.9945255474	0.04503263597
1289	0.9945255474	0.04502175916
1290	0.9945255474	0.04497798833
1291	0.9945255474	0.04497523665
1292	0.9945255474	0.04494210732
1293	0.9945255474	0.04492751467
1294	0.9945255474	0.04487949495
1295	0.9945255474	0.04487667478
1296	0.9945255474	0.0448738722
1297	0.9945255474	0.04481158814
1298	0.9945255474	0.04477198026
1299	0.9945255474	0.04471048452
1300	0.9945255474	0.04465933691
1301	0.9945255474	0.04462239123
1302	0.9945255474	0.04457209639
1303	0.9945255474	0.04452212627
1304	0.9945255474	0.0444659267
1305	0.9945255474	0.04443139142
1306	0.9945255474	0.04437921584
1307	0.9945255474	0.044368643
1308	0.9945255474	0.0442903568
1309	0.9945255474	0.04424650863
1310	0.9945255474	0.04424401236
1311	0.9945255474	0.04423298224
1312	0.9945255474	0.04420290415
1313	0.9945255474	0.04418859322
1314	0.9945255474	0.04415272618
1315	0.9945255474	0.04410286359
1316	0.9945255474	0.04406113114
1317	0.9945255474	0.04403431919
1318	0.9945255474	0.04402926219
1319	0.9945255474	0.04396913953
1320	0.9945255474	0.043935463
1321	0.9945255474	0.04389322024
1322	0.9945255474	0.04384563061
1323	0.9945255474	0.04383265676
1324	0.9945255474	0.04379951091
1325	0.9945255474	0.04379115226
1326	0.9945255474	0.04373539944
1327	0.9945255474	0.04365942894
1328	0.9945255474	0.0435885137
1329	0.9945255474	0.0435569299
1330	0.9945255474	0.043498452
1331	0.9945255474	0.04344392606
1332	0.9945255474	0.04341145523
1333	0.9945255474	0.04336313988
1334	0.9945255474	0.04335208588
1335	0.9949840401	0.04333063818
1336	0.9949840401	0.04332397043
1337	0.9945255474	0.0433190419
1338	0.9949840401	0.04327791218
1339	0.9949840401	0.04322044114
1340	0.9949840401	0.04316700591
1341	0.9949840401	0.04314588128
1342	0.9949840401	0.04313927713
1343	0.9949840401	0.04311839913
1344	0.9949840401	0.04311184601
1345	0.9949840401	0.04310087321
1346	0.9949840401	0.04304844055
1347	0.9949840401	0.04304193093
1348	0.9949840401	0.04302131844
1349	0.9949840401	0.04299253229
1350	0.9949840401	0.04294653418
1351	0.9949840401	0.04287325346
1352	0.9949840401	0.0428092954
1353	0.9949840401	0.04273655777
1354	0.9949840401	0.04266399785
1355	0.9949840401	0.04260252516
1356	0.9949840401	0.04257195633
1357	0.9949840401	0.04255251082
1358	0.9949840401	0.04254170547
1359	0.9949840401	0.04250796349
1360	0.9949840401	0.04242810184
1361	0.9949840401	0.04242395952
1362	0.9949840401	0.04241984906
1363	0.9949840401	0.04238715278
1364	0.9949840401	0.04235714157
1365	0.9949840401	0.04235306298
1366	0.9949840401	0.0423284572
1367	0.9949840401	0.0422673862
1368	0.9949840401	0.04221902568
1369	0.9949840401	0.0422160799
1370	0.9949840401	0.04221315225
1371	0.9949840401	0.04218817147
1372	0.9949840401	0.04216400634
1373	0.9949840401	0.04215998392
1374	0.9949840401	0.04215362672
1375	0.9949840401	0.04210935851
1376	0.9949840401	0.04206345134
1377	0.9949840401	0.04198565884
1378	0.9949840401	0.04198276342
1379	0.9949840401	0.04197988576
1380	0.9949840401	0.04196939219
1381	0.9949840401	0.04196653118
1382	0.9949840401	0.04194150076
1383	0.9949840401	0.04189817352
1384	0.9949840401	0.04189571488
1385	0.9949840401	0.04189327116
1386	0.9949840401	0.04188258398
1387	0.9949840401	0.04185321598
1388	0.9949840401	0.04185078669
1389	0.9949840401	0.04182165689
1390	0.9949840401	0.04180299771
1391	0.9949840401	0.04179910101
1392	0.9949840401	0.04172737062
1393	0.9949840401	0.04166834655
1394	0.9949840401	0.04162511513
1395	0.9949840401	0.04157826489
1396	0.9949840401	0.0415389738
1397	0.9949840401	0.04153657663
1398	0.9949840401	0.04153419393
1399	0.9949840401	0.04152365461
1400	0.9949840401	0.04149966112
1401	0.9949840401	0.04146040017
1402	0.9949840401	0.04143633953
1403	0.9949840401	0.04143256558
1404	0.9949840401	0.04141978396
1405	0.9949840401	0.0413887825
1406	0.9949840401	0.04136408496
1407	0.9949840401	0.04132573635
1408	0.9949840401	0.04131956543
1409	0.9949840401	0.04127770625
1410	0.9949840401	0.04127399695
1411	0.9949840401	0.04121073847
1412	0.9949840401	0.04117937883
1413	0.9949840401	0.04113445625
1414	0.9949840401	0.04112347368
1415	0.9949840401	0.04111738432
1416	0.9949840401	0.04110708595
1417	0.9949840401	0.04109783799
1418	0.9949840401	0.04103782889
1419	0.9949840401	0.04099585788
1420	0.9949840401	0.04099226035
1421	0.9949840401	0.04096904541
1422	0.9949840401	0.04091793709
1423	0.9949840401	0.04090548344
1424	0.9949840401	0.0409032128
1425	0.9949840401	0.04089310171
1426	0.9949840401	0.04088835198
1427	0.9949840401	0.04084325275
1428	0.9949840401	0.04083968699
1429	0.9949840401	0.04083367273
1430	0.9949840401	0.04082462984
1431	0.9949840401	0.04077354535
1432	0.9949840401	0.04073624025
1433	0.9949840401	0.04073399182
1434	0.9949840401	0.04073175681
1435	0.9949840401	0.04069425349
1436	0.9949840401	0.04067166889
1437	0.9949840401	0.04066814304
1438	0.9949840401	0.04060946628
1439	0.9949840401	0.04057914162
1440	0.9949840401	0.04057319259
1441	0.9949840401	0.04056333474
1442	0.9949840401	0.04051358667
1443	0.9949840401	0.04047944221
1444	0.9949840401	0.0404673526
1445	0.9949840401	0.04046389879
1446	0.9949840401	0.04042281818
1447	0.9949840401	0.0404193892
1448	0.9949840401	0.04040963314
1449	0.9954421149	0.04039913318
1450	0.9949840401	0.04034176946
1451	0.9949840401	0.04031221892
1452	0.9949840401	0.04027596845
1453	0.9949840401	0.04027260888
1454	0.9949840401	0.04022749513
1455	0.9954421149	0.04021707781
1456	0.9954421149	0.04016436585
1457	0.9954421149	0.040159771
1458	0.9954421149	0.04014786774
1459	0.9954421149	0.04011640437
1460	0.9954421149	0.04010453289
1461	0.9954421149	0.04004857621
1462	0.9954421149	0.04004672343
1463	0.9954421149	0.04004423306
1464	0.9954421149	0.04001867552
1465	0.9954421149	0.04000911534
1466	0.9954421149	0.0399750919
1467	0.9954421149	0.03996634321
1468	0.9954421149	0.03994657042
1469	0.9954421149	0.03994408355
1470	0.9954421149	0.0399202803
1471	0.9954421149	0.03986657034
1472	0.9954421149	0.03986409907
1473	0.9954421149	0.03985960359
1474	0.9954421149	0.03984797957
1475	0.9954421149	0.03984220595
1476	0.9954421149	0.03980019513
1477	0.9954421149	0.03976638623
1478	0.9954421149	0.03971164941
1479	0.9954421149	0.03970983026
1480	0.9954421149	0.03970045591
1481	0.9954421149	0.03969183684
1482	0.9954421149	0.03968025824
1483	0.9954421149	0.03965405448
1484	0.9954421149	0.03964211581
1485	0.9954421149	0.0396307015
1486	0.9954421149	0.03960581786
1487	0.9954421149	0.03960401548
1488	0.9954421149	0.0396015936
1489	0.9954421149	0.03957865689
1490	0.9954421149	0.03954464807
1491	0.9954421149	0.03954225168
1492	0.9954421149	0.03950709849
1493	0.9954421149	0.0394357291
1494	0.9954421149	0.03943335081
1495	0.9954421149	0.03937982934
1496	0.9954421149	0.03935726328
1497	0.9954421149	0.03934590119
1498	0.9954421149	0.03930493354
1499	0.9954421149	0.03930314694
1500	0.9954421149	0.03930137222
1501	0.9954421149	0.03929902154
1502	0.9954421149	0.03929725872
1503	0.9954421149	0.03927806936
1504	0.9954421149	0.0392353192
1505	0.9954421149	0.03923297969
1506	0.9954421149	0.03922182269
1507	0.9954421149	0.03921948466
1508	0.9954421149	0.03918760095
1509	0.9954421149	0.03912196372
1510	0.9954421149	0.0390694689
1511	0.9954421149	0.03905831621
1512	0.9954421149	0.03905656615
1513	0.9954421149	0.03901617286
1514	0.9954421149	0.0390144312
1515	0.9954421149	0.03901270106
1516	0.9954421149	0.03899413452
1517	0.9954421149	0.03899090538
1518	0.9954421149	0.03897991225
1519	0.9954421149	0.03890999986
1520	0.9954421149	0.03886728433
1521	0.9954421149	0.03884538378
1522	0.9954421149	0.03883057325
1523	0.9954421149	0.03881063767
1524	0.9954421149	0.03875923425
1525	0.9954421149	0.03875751226
1526	0.9954421149	0.03873821285
1527	0.9954421149	0.03871079525
1528	0.9954421149	0.03870762647
1529	0.9954421149	0.03869678897
1530	0.9954421149	0.0386752193
1531	0.9954421149	0.03865708714
1532	0.9954421149	0.0386539388
1533	0.9954421149	0.03864318784
1534	0.9954421149	0.038640063
1535	0.9954421149	0.0386121266
1536	0.9954421149	0.03857241387
1537	0.9954421149	0.0385628979
1538	0.9954421149	0.03852398273
1539	0.9954421149	0.03847740586
1540	0.9954421149	0.0384742996
1541	0.9954421149	0.03844710289
1542	0.9954421149	0.03842032233
1543	0.9954421149	0.03838134134
1544	0.9954421149	0.038357479
1545	0.9954421149	0.03835441399
1546	0.9954421149	0.03833660335
1547	0.9954421149	0.03833355909
1548	0.9954421149	0.03831013035
1549	0.9954421149	0.03830081
1550	0.9954421149	0.03827981935
1551	0.9954421149	0.03826334634
1552	0.9954421149	0.03826034261
1553	0.9954421149	0.03822202309
1554	0.9954421149	0.0382115546
1555	0.9954421149	0.03817844268
1556	0.9954421149	0.03817546765
1557	0.9954421149	0.03814405111
1558	0.9954421149	0.03808168369
1559	0.9954421149	0.03806101595
1560	0.9954421149	0.03804680908
1561	0.9954421149	0.03798273195
1562	0.9954421149	0.03794497407
1563	0.9954421149	0.03790453838
1564	0.9954421149	0.037887128
1565	0.9954421149	0.03788524183
1566	0.9954421149	0.0378833666
1567	0.9954421149	0.03786541887
1568	0.9954421149	0.03786355303
1569	0.9954421149	0.03785329722
1570	0.9954421149	0.03784226173
1571	0.9954421149	0.03782195567
1572	0.9954421149	0.03778460875
1573	0.9954421149	0.03774491776
1574	0.9954421149	0.03772717837
1575	0.9954421149	0.03772532279
1576	0.9954421149	0.0377037745
1577	0.9954421149	0.03770083288
1578	0.9954421149	0.03767600664
1579	0.9954421149	0.03766516587
1580	0.9954421149	0.03763471437
1581	0.9954421149	0.03758525489
1582	0.9954421149	0.03758360728
1583	0.9954421149	0.03754460092
1584	0.9954421149	0.03754296747
1585	0.9954421149	0.0375338635
1586	0.9954421149	0.03753203379
1587	0.9954421149	0.03749981297
1588	0.9954421149	0.03749818761
1589	0.9954421149	0.03749657288
1590	0.9954421149	0.03748659596
1591	0.9954421149	0.03748369915
1592	0.9954421149	0.03748209502
1593	0.9954421149	0.03747140018
1594	0.9954421149	0.03740527153
1595	0.9954421149	0.03736860173
1596	0.9954421149	0.0373657254
1597	0.9954421149	0.03733977916
1598	0.9954421149	0.03732242191
1599	0.9954421149	0.03731956937
1600	0.9954421149	0.03727574117
1601	0.9954421149	0.03724309031
1602	0.9954421149	0.03720442513
1603	0.9954421149	0.03718777333
1604	0.9954421149	0.03718103963
1605	0.9954421149	0.03717125642
1606	0.9954421149	0.03716841792
1607	0.9954421149	0.03714219506
1608	0.9954421149	0.03709405035
1609	0.9954421149	0.03702912101
1610	0.9954421149	0.03700952254
1611	0.9954421149	0.03697152149
1612	0.9954421149	0.03693363298
1613	0.9954421149	0.03692477358
1614	0.9954421149	0.036883067
1615	0.9954421149	0.03687642074
1616	0.9954421149	0.0368595114
1617	0.9954421149	0.03682214938
1618	0.9954421149	0.03678924689
1619	0.9954421149	0.03673812787
1620	0.9954421149	0.03670265048
1621	0.9954421149	0.03668427178
1622	0.9954421149	0.03664883385
1623	0.9954421149	0.03661195478
1624	0.9954421149	0.03660538737
1625	0.9954421149	0.0365848661
1626	0.9954421149	0.03657769661
1627	0.9954421149	0.03651861644
1628	0.9954421149	0.03645810752
1629	0.9954421149	0.03644854479
1630	0.9954421149	0.03644205341
1631	0.9954421149	0.03642526108
1632	0.9954421149	0.03640868146
1633	0.9954421149	0.0363720927
1634	0.9954421149	0.03636179506
1635	0.9954421149	0.03632570555
1636	0.9954421149	0.03631928147
1637	0.9954421149	0.03628859534
1638	0.9954421149	0.03625407419
1639	0.9954421149	0.03622309446
1640	0.9954421149	0.03618575069
1641	0.9954421149	0.03617939408
1642	0.9954421149	0.03610717968
1643	0.9954421149	0.03608416947
1644	0.9954421149	0.03607199981
1645	0.9954421149	0.03601764567
1646	0.9954421149	0.03598590456
1647	0.9954421149	0.03594934993
1648	0.9954421149	0.03593929795
1649	0.9954421149	0.03593579648
1650	0.9954421149	0.03591587071
1651	0.9954421149	0.03591310662
1652	0.9954421149	0.03590821722
1653	0.9954421149	0.03589903894
1654	0.9954421149	0.03586791505
1655	0.9954421149	0.03585013001
1656	0.9954421149	0.03584023448
1657	0.9958997722	0.03582732101
1658	0.9954421149	0.03581046997
1659	0.9954421149	0.03578609223
1660	0.9958997722	0.03576999839
1661	0.9963570128	0.03574348497
1662	0.9958997722	0.03571359568
1663	0.9963570128	0.03567780461
1664	0.9963570128	0.03563712401
1665	0.9963570128	0.03560406366
1666	0.9963570128	0.03555592549
1667	0.9963570128	0.03551236
1668	0.9963570128	0.03550058198
1669	0.9963570128	0.03548086586
1670	0.9963570128	0.03544583461
1671	0.9963570128	0.03544244078
1672	0.9963570128	0.03542588972
1673	0.9963570128	0.03542148643
1674	0.9963570128	0.03536095499
1675	0.9963570128	0.03533723303
1676	0.9963570128	0.03533247176
1677	0.9963570128	0.03529778901
1678	0.9963570128	0.03525823871
1679	0.9963570128	0.03525492621
1680	0.9963570128	0.03523812028
1681	0.9963570128	0.03522917402
1682	0.9968138371	0.03519480049
1683	0.9968138371	0.03516265366
1684	0.9968138371	0.035152917
1685	0.9968138371	0.03514964595
1686	0.9968138371	0.03510325524
1687	0.9968138371	0.03509182764
1688	0.9968138371	0.03506387576
1689	0.9968138371	0.03504769126
1690	0.9968138371	0.03504360986
1691	0.9968138371	0.0350395656
1692	0.9968138371	0.0350234327
1693	0.9968138371	0.03501942475
1694	0.9968138371	0.03499995443
1695	0.9968138371	0.03497550556
1696	0.9968138371	0.03493050554
1697	0.9968138371	0.03492904222
1698	0.9968138371	0.03492465847
1699	0.9972702457	0.0349110324
1700	0.9968138371	0.03487924995
1701	0.9968138371	0.03487254136
1702	0.9968138371	0.03485704299
1703	0.9968138371	0.03485444684
1704	0.9968138371	0.03484495262
1705	0.9972702457	0.03481425336
1706	0.9972702457	0.03481167072
1707	0.9977241693	0.03480910743
1708	0.9977241693	0.03479327379
1709	0.9977241693	0.03474914363
1710	0.9977241693	0.03474660689
